Columns,Importances,Absolute_Importances
Queue_Broken,35163264.25742004,35163264.25742004
Queue_LOC,-614073.445263213,614073.445263213
SalesLocation_southamerica,174533.6864696916,174533.6864696916
Queue_NAOC,-166880.07557408445,166880.07557408445
CountryProcessed_southamerica,132547.36575489925,132547.36575489925
CountrySource_australia,102631.23038351237,102631.23038351237
Created_on_Weekend,-86209.47272215175,86209.47272215175
Queue_EOC,-59873.32762304579,59873.32762304579
ROCName_APOC,-40576.05972579372,40576.05972579372
CountrySource_northamerica,34391.99235915042,34391.99235915042
SalesLocation_europe,-25184.33679253634,25184.33679253634
CountrySource_asia,3461.960317185631,3461.960317185631
Seconds_left_Year,-56.58444012645966,56.58444012645966
Seconds_left_Qtr,-12.93211092635515,12.93211092635515
Cases_created_within_past_8_hours,12.304153352389413,12.304153352389413
Concurrent_open_cases,-6.119471216364546,6.119471216364546
Seconds_left_Month,-3.1424340986420365,3.1424340986420365
Cases_resolved_within_past_8_hours,2.512579210632297,2.512579210632297
Rolling_Std,-1.914959855462153,1.914959855462153
Rolling_Mean,-1.7290988925880602,1.7290988925880602
CountryProcessed_northamerica,-1.0631753760983556,1.0631753760983556
Rolling_Median,-0.9878247896309063,0.9878247896309063
SalesLocation_northamerica,-0.9781719747410434,0.9781719747410434
Seconds_left_Day,-0.8981603746422754,0.8981603746422754
ROCName_EOC,-0.650591341399991,0.650591341399991
CountryProcessed_europe,-0.5846856720733458,0.5846856720733458
CountrySource_europe,-0.5607462773903357,0.5607462773903357
CountryProcessed_asia,-0.4557991630578271,0.4557991630578271
Queue_APOC,-0.42576944565466485,0.42576944565466485
SalesLocation_asia,-0.4249473202471082,0.4249473202471082
CountrySource_southamerica,-0.2519259150358824,0.2519259150358824
SalesLocation_australia,-0.17913988195956979,0.17913988195956979
CountryProcessed_australia,-0.07447919697233567,0.07447919697233567
CountrySource_other,-0.03881727079928952,0.03881727079928952
SalesLocation_other,-0.022399913984495454,0.022399913984495454
CountryProcessed_other,-0.022399913984495454,0.022399913984495454
Queue_E&E,-0.022399913984495447,0.022399913984495447
