Columns,Importances,Absolute_Importances,Percentage_Importance
CountryProcessed_southamerica,-24.156189229501067,24.156189229501067,0.0002375771939161822
SalesLocation_asia,-22.588934994077494,22.588934994077494,0.00022216317890463998
Revenutype_Future Billing,21.812031591479688,21.812031591479688,0.0002145222994356339
SalesLocation_europe,-21.277014224674872,21.277014224674872,0.0002092603798714884
Complexity,20.118575077498214,20.118575077498214,0.00019786707940947797
SubReason_True Up,17.285843308941022,17.285843308941022,0.000170007036656164
IsGovernment,-15.809447850338001,15.809447850338001,0.00015548662174994475
Queue_EOC,15.776213531431777,15.776213531431777,0.0001551597607474728
Revenutype_Current Revenue,15.31441310802966,15.31441310802966,0.0001506179330734624
ROCName_EOC,-11.912982491057287,11.912982491057287,0.00011716471188847604
Source_Web,10.485803629152683,10.485803629152683,0.00010312834439663264
SubReason_Basic Enterprise Commitment,10.41422441287428,10.41422441287428,0.00010242435962550102
SubReason_Manual Order Entry,-8.396750028232544,8.396750028232544,8.258240945086001e-05
Created_on_Weekend,-8.316818444776036,8.316818444776036,8.179627877757969e-05
Source_Soft Copy,6.615526918352194,6.615526918352194,6.506400105607821e-05
Revenutype_Non-revenue,6.412203360548149,6.412203360548149,6.30643048349066e-05
IsSignature,2.713827634423812,2.713827634423812,2.6690615313246444e-05
StageName,-2.4991613517727878,2.4991613517727878,2.4579362889442606e-05
Cases_resolved_within_past_8_hours,-1.7566951687081802,1.7566951687081802,1.727717500399892e-05
SubReason_Meteaop,1.6696152093030432,1.6696152093030432,1.642073973578444e-05
Cases_created_within_past_8_hours,-1.6694632547261266,1.6694632547261266,1.6419245255771736e-05
Concurrent_open_cases,-1.6536442590988276,1.6536442590988276,1.6263664731211335e-05
Rolling_Std,-1.629884491648237,1.629884491648237,1.6029986363096938e-05
Rolling_Mean,-1.5384089027872732,1.5384089027872732,1.5130319883962183e-05
Seconds_left_Month,-1.3733640854206888,1.3733640854206888,1.35070967750591e-05
Seconds_left_Qtr,-1.3209479789453267,1.3209479789453267,1.2991582039927776e-05
Rolling_Median,-1.048521292612098,1.048521292612098,1.0312253480608106e-05
Seconds_left_Day,-0.8793286314395488,0.8793286314395488,8.648236143655995e-06
AmountinUSD,-0.1236242328314334,0.1236242328314334,1.2158498203956709e-06
sourcesystem_Current Revenue,-0.005954702185845987,0.005954702185845987,5.856476046280194e-08
AssignedToGroup_BPO,5.759314570690477e-06,5.759314570690477e-06,5.664311459003612e-11
AssignedToGroup_CRMT,5.04251029118482e-06,5.04251029118482e-06,4.9593312665811736e-11
AuditDuration,-1.5514437557755329e-06,1.5514437557755329e-06,1.5258518242016056e-11
HoldTypeName_Customer,2.1884716261411086e-12,2.1884716261411086e-12,2.1523715639253902e-17
HoldDuration,1.1297629498585593e-12,1.1297629498585593e-12,1.1111268787796657e-17
HoldTypeName_Internal,2.913225216616411e-13,2.913225216616411e-13,2.8651699389915907e-18
HoldTypeName_3rd Party,-1.4210854715202004e-13,1.4210854715202004e-13,1.3976438726788249e-18
