Columns,Importances,Absolute_Importances,Percentage_Importance
Revenutype_Non-revenue,-0.6227716095614109,0.6227716095614109,0.009094750526623514
CountryProcessed_europe,-0.6113572322859905,0.6113572322859905,0.008928058737622698
SalesLocation_europe,-0.6032837567869893,0.6032837567869893,0.008810156372744612
CountrySource_europe,-0.6023937842963624,0.6023937842963624,0.008797159508960936
SubReason_Basic Enterprise Commitment,-0.5652328449280685,0.5652328449280685,0.008254473446043535
SubReason_Zero Usage Order,-0.532994942969084,0.532994942969084,0.0077836817925428315
CountryProcessed_asia,-0.521789595416529,0.521789595416529,0.007620042604452081
SalesLocation_asia,-0.46824764092850985,0.46824764092850985,0.006838133616790775
CountrySource_asia,-0.46610823409477536,0.46610823409477536,0.006806890427266655
ROCName_APOC,-0.4642722207067867,0.4642722207067867,0.006780077895238971
Queue_APOC,-0.46414974519889,0.46414974519889,0.006778289303445703
Created_on_Weekend,-0.4580751685070841,0.4580751685070841,0.006689578195362718
Source_Soft Copy,-0.447709146060226,0.447709146060226,0.0065381962334040665
IsSignature,-0.40185730692937,0.40185730692937,0.005868591145953643
IsGovernment,-0.39335486312865203,0.39335486312865203,0.005744424269932071
SubReason_Manual Order Entry,-0.336134084865541,0.336134084865541,0.004908790957089284
Revenutype_Future Billing,-0.2898528657746272,0.2898528657746272,0.004232915346773171
Revenutype_Credit / Rebill,-0.2625696514907966,0.2625696514907966,0.0038344803126992835
SubReason_True Up,-0.2453982849113948,0.2453982849113948,0.003583715356745619
CountrySource_southamerica,-0.2327144559571659,0.2327144559571659,0.0033984849154570125
SalesLocation_southamerica,-0.23096350941960758,0.23096350941960758,0.0033729146715665392
Source_eAgreement (Phy),-0.22441876781322634,0.22441876781322634,0.0032773374306368027
CountrySource_australia,-0.2082379529513909,0.2082379529513909,0.003041038164217908
SalesLocation_australia,-0.2080366979769554,0.2080366979769554,0.0030380991031614454
CountryProcessed_southamerica,-0.1528165322517078,0.1528165322517078,0.002231682073869408
Source_Manual,-0.1493524319979542,0.1493524319979542,0.0021810934999469556
SubReason_Future Pricing Only CPS,-0.14854257556391787,0.14854257556391787,0.002169266624545348
Queue_LOC,-0.13761885175736857,0.13761885175736857,0.002009740176459074
SubReason_Electronic Order Pend / Reject,-0.12971427960718732,0.12971427960718732,0.0018943044202012966
AmountinUSD,-0.12374016748563088,0.12374016748563088,0.0018070604634610437
Source_Hard Copy,-0.12067691274048466,0.12067691274048466,0.001762325704716629
Revenutype_Revenue Unknown,-0.11306430603116316,0.11306430603116316,0.0016511537151531704
CountryProcessed_australia,-0.054159305875980036,0.054159305875980036,0.0007909245830650892
SubReason_Tax Exemption Order,-0.05234239225902137,0.05234239225902137,0.0007643909777738948
sourcesystem_NMEC,-0.04071215862236248,0.04071215862236248,0.0005945468938949755
CountrySource_other,-0.03284304396118157,0.03284304396118157,0.00047962894707457096
Revenutype_Revenue Impacting Case / Pending Revenue,-0.03103196635636187,0.03103196635636187,0.00045318056897366497
Source_eAgreement (Ele),-0.02843907613505346,0.02843907613505346,0.0004153148581036252
Revenutype_Future OTRRR with OLS,-0.027753162045847945,0.027753162045847945,0.0004052979956965325
Queue_Broken,-0.02704991542109735,0.02704991542109735,0.00039502801467523803
CountryProcessed_other,-0.02704991542109735,0.02704991542109735,0.00039502801467523803
SubReason_P&H Electronic Order,-0.024032629622845844,0.024032629622845844,0.00035096457122130913
sourcesystem_Aplquest,-0.021494196007305365,0.021494196007305365,0.0003138941266035876
Revenutype_Disputed Revenue,-0.020578729779690597,0.020578729779690597,0.0003005249607201764
StatusReason_Customer Hold,-0.020578729779690597,0.020578729779690597,0.0003005249607201764
StatusReason_Information Provided,-0.01962067129900481,0.01962067129900481,0.00028653379166561794
Queue_E&E,-0.01861344487976854,0.01861344487976854,0.00027182459030489843
Revenutype_Future OTRRR without OLS,-0.01754858635927319,0.01754858635927319,0.00025627374880639943
SalesLocation_other,-0.012407769199573766,0.012407769199573766,0.00018119895597282996
sourcesystem_web,-0.012407769199573766,0.012407769199573766,0.00018119895597282996
sourcesystem_clt,-0.008773280079294957,0.008773280079294957,0.00012812207942101977
Revenutype_New Work Sold,-0.008773280079294957,0.008773280079294957,0.00012812207942101977
StatusReason_Ready for Archiving,-0.008773280079294956,0.008773280079294956,0.00012812207942101975
Source_Fax,-0.008773280079294956,0.008773280079294956,0.00012812207942101975
StatusReason_New Mail,-0.008773280079294956,0.008773280079294956,0.00012812207942101975
StatusReason_Ready for Audit,-0.008773280079294956,0.008773280079294956,0.00012812207942101975
sourcesystem_Moritz Jürgensen,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
sourcesystem_`,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
sourcesystem_Web,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
StatusReason_Reactivated,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
StatusReason_New,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
StatusReason_Final Routing,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
sourcesystem_NEMEC,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
sourcesystem_Current Revenue,-0.006203526466421193,0.006203526466421193,9.059424792523974e-05
AssignedToGroup_BPO,0.0,0.0,0.0
AssignedToGroup_CRMT,0.0,0.0,0.0
HoldTypeName_Internal,0.0,0.0,0.0
HoldDuration,0.0,0.0,0.0
HoldTypeName_3rd Party,0.0,0.0,0.0
HoldTypeName_Customer,0.0,0.0,0.0
AuditDuration,0.0,0.0,0.0
