Columns,Importances,Absolute_Importances
Queue_Broken,27787534.153889265,27787534.153889265
Queue_LOC,-651186.570934983,651186.570934983
SalesLocation_southamerica,184212.11833656905,184212.11833656905
Queue_NAOC,-178159.58035418036,178159.58035418036
CountrySource_australia,100077.64959924764,100077.64959924764
CountryProcessed_southamerica,86218.92193000767,86218.92193000767
Created_on_Weekend,-74158.95523778662,74158.95523778662
Queue_EOC,-60205.032181863426,60205.032181863426
CountrySource_northamerica,29529.4298845112,29529.4298845112
ROCName_APOC,-28827.865061054843,28827.865061054843
SalesLocation_europe,-24595.650641813645,24595.650641813645
CountrySource_asia,6144.233143958881,6144.233143958881
Concurrent_open_cases,-5.195046731064315,5.195046731064315
Cases_created_within_past_8_hours,4.60538810808965,4.60538810808965
Cases_resolved_within_past_8_hours,4.392730089336953,4.392730089336953
Rolling_Std,-1.8568329042233949,1.8568329042233949
Rolling_Mean,-1.670445910751236,1.670445910751236
Seconds_left_Month,-1.330231123415534,1.330231123415534
Rolling_Median,-1.1225457416649418,1.1225457416649418
CountryProcessed_northamerica,-0.9268119114638984,0.9268119114638984
Seconds_left_Day,-0.879310134864232,0.879310134864232
SalesLocation_northamerica,-0.8780771115866618,0.8780771115866618
ROCName_EOC,-0.7103365051742859,0.7103365051742859
CountryProcessed_europe,-0.6135774913758825,0.6135774913758825
CountrySource_europe,-0.6058593294367323,0.6058593294367323
CountryProcessed_asia,-0.5271978501849061,0.5271978501849061
SalesLocation_asia,-0.4717887136182835,0.4717887136182835
Queue_APOC,-0.46729304180411846,0.46729304180411846
CountrySource_southamerica,-0.23106175114368807,0.23106175114368807
SalesLocation_australia,-0.2102856526496908,0.2102856526496908
CountryProcessed_australia,-0.05212097767490334,0.05212097767490334
CountrySource_other,-0.032297073094106066,0.032297073094106066
CountryProcessed_other,-0.02740097409149767,0.02740097409149767
Queue_E&E,-0.018263507434294623,0.018263507434294623
SalesLocation_other,-0.01118290292980262,0.01118290292980262
