Columns,Importances
Concurrent_open_cases,0.4106880672506965
Seconds_left_Qtr,0.19232760059295764
Seconds_left_Year,0.12309921919765471
Seconds_left_Month,0.08778568940504844
Rolling_Std,0.06113551982995509
Rolling_Mean,0.03470809463260725
Rolling_Median,0.025118547440309714
Seconds_left_Day,0.014030419608670708
Created_on_Weekend,0.011707686175034523
Source_Soft Copy,0.010489991548333884
IsSignature,0.005853289985192686
Cases_resolved_within_past_8_hours,0.004770489685877328
SubReason_Zero Usage Order,0.004634800755816922
Queue_APOC,0.003166986823496909
Cases_created_within_past_8_hours,0.0028217664558065447
SubReason_Future Pricing Only CPS,0.0015406862220562778
Source_Manual,0.0014212130936824363
CountryProcessed_northamerica,0.0014085842582953814
Source_eAgreement (Phy),0.0008910294595529185
StatusReason_Completed,0.0007316939124584167
SubReason_Basic Enterprise Commitment,0.0005578773569115292
CountryProcessed_asia,0.0005097961683376646
StatusReason_Problem Solved,0.00032940630547878227
IsSOXCase,0.0002715438357677811
Source_Hard Copy,0.0
Source_Fax,0.0
Source_Web,0.0
StatusReason_Customer Hold,0.0
Source_eAgreement (Ele),0.0
SalesLocation_southamerica,0.0
StageName,0.0
SalesLocation_other,0.0
AmountinUSD,0.0
StatusReason_Ready for Audit,0.0
StatusReason_Information Provided,0.0
sourcesystem_CLT,0.0
sourcesystem_clt,0.0
sourcesystem_`,0.0
sourcesystem_Web,0.0
sourcesystem_NMEC,0.0
sourcesystem_NEMEC,0.0
sourcesystem_Moritz Jürgensen,0.0
sourcesystem_Current Revenue,0.0
sourcesystem_Aplquest,0.0
StatusReason_Ready for Archiving,0.0
SubReason_True Up,0.0
SubReason_Tax Exemption Order,0.0
SubReason_P&H Electronic Order,0.0
SubReason_Meteaop,0.0
SubReason_Manual Order Entry,0.0
SubReason_Electronic Order Pend / Reject,0.0
SalesLocation_europe,0.0
SalesLocation_northamerica,0.0
Revenutype_Revenue Unknown,0.0
SalesLocation_australia,0.0
SalesLocation_asia,0.0
HoldTypeName_Internal,0.0
HoldTypeName_Customer,0.0
HoldTypeName_3rd Party,0.0
HoldDuration,0.0
CountrySource_southamerica,0.0
CountrySource_other,0.0
CountrySource_northamerica,0.0
CountrySource_europe,0.0
CountrySource_australia,0.0
CountrySource_asia,0.0
CountryProcessed_southamerica,0.0
CountryProcessed_other,0.0
CountryProcessed_europe,0.0
CountryProcessed_australia,0.0
Complexity,0.0
AuditDuration,0.0
AssignedToGroup_CRMT,0.0
IsGovernment,0.0
IsMagnumCase,0.0
Priority,0.0
Revenutype_Disputed Revenue,0.0
AssignedToGroup_BPO,0.0
Revenutype_Revenue Impacting Case / Pending Revenue,0.0
Revenutype_Non-revenue,0.0
Revenutype_New Work Sold,0.0
Revenutype_Future OTRRR without OLS,0.0
Revenutype_Future OTRRR with OLS,0.0
Revenutype_Future Billing,0.0
Revenutype_Current Revenue,0.0
Queue_Broken,0.0
Revenutype_Credit / Rebill,0.0
ROCName_EOC,0.0
ROCName_APOC,0.0
Queue_NAOC,0.0
Queue_LOC,0.0
Queue_EOC,0.0
Queue_E&E,0.0
sourcesystem_web,0.0
