Columns,Importances,Absolute_Importances,Percentage_Importance
Created_on_Weekend,-35.791730280720245,35.791730280720245,0.8384636235908679
Cases_created_within_past_8_hours,-1.668116811522777,1.668116811522777,0.03907760969901025
Concurrent_open_cases,-1.6537907946792572,1.6537907946792572,0.03874200580671361
Seconds_left_Month,-1.3733640854104396,1.3733640854104396,0.03217267839613434
Seconds_left_Qtr,-1.320947978945499,1.320947978945499,0.030944769093722305
Seconds_left_Day,-0.8793286302729553,0.8793286302729553,0.020599313413551465
