Columns,Importances,Absolute_Importances
Queue_Broken,33982988.189889714,33982988.189889714
Queue_LOC,-625259.0227337666,625259.0227337666
Queue_NAOC,-173523.54797849635,173523.54797849635
SalesLocation_southamerica,170042.7258320054,170042.7258320054
CountrySource_australia,117195.55976938522,117195.55976938522
CountryProcessed_southamerica,96126.76114922752,96126.76114922752
Created_on_Weekend,-66556.27619588762,66556.27619588762
Queue_EOC,-62166.0537186252,62166.0537186252
ROCName_APOC,-30681.832402951764,30681.832402951764
CountrySource_northamerica,29282.47228380561,29282.47228380561
SalesLocation_europe,-25550.49555887571,25550.49555887571
CountrySource_asia,6566.618388233871,6566.618388233871
Cases_created_within_past_8_hours,23.009074860148424,23.009074860148424
Cases_resolved_within_past_8_hours,7.863979349869831,7.863979349869831
Concurrent_open_cases,-6.092033030486659,6.092033030486659
Seconds_left_Month,-3.1424340963717348,3.1424340963717348
Rolling_Std,-1.9149600312471906,1.9149600312471906
Rolling_Mean,-1.7290989047712666,1.7290989047712666
CountryProcessed_northamerica,-1.0631753760983556,1.0631753760983556
Rolling_Median,-0.9878247570691037,0.9878247570691037
SalesLocation_northamerica,-0.9781719747410434,0.9781719747410434
Seconds_left_Day,-0.8981605490369686,0.8981605490369686
ROCName_EOC,-0.650591341399991,0.650591341399991
CountryProcessed_europe,-0.5846856720733458,0.5846856720733458
CountrySource_europe,-0.5607462773903357,0.5607462773903357
CountryProcessed_asia,-0.4557991630578271,0.4557991630578271
Queue_APOC,-0.42576944565466485,0.42576944565466485
SalesLocation_asia,-0.4249473202471082,0.4249473202471082
CountrySource_southamerica,-0.2519259150358824,0.2519259150358824
SalesLocation_australia,-0.17913988195956979,0.17913988195956979
CountryProcessed_australia,-0.07447919697233567,0.07447919697233567
CountrySource_other,-0.03881727079928952,0.03881727079928952
SalesLocation_other,-0.022399913984495454,0.022399913984495454
CountryProcessed_other,-0.022399913984495454,0.022399913984495454
Queue_E&E,-0.022399913984495447,0.022399913984495447
